Record,Date,LOC Time,Pieza,Programa,Articulo,Configurada,Eje,Engranaje,Polishing,Parada de emergencia,Pase libre,Bandeja principal,Bandeja a Polishing,Status
      1735,2024-08-16,09:11:52,   396,     4,    2971766,1,0,1,1,0,0,1,0,1
      1736,2024-08-16,09:11:59,   415,     4,    2971766,1,0,1,1,0,0,0,1,1
      1737,2024-08-16,09:12:28,   397,     4,    2971766,1,0,1,1,0,0,1,0,1
      1738,2024-08-16,09:12:36,   416,     4,    2971766,1,0,1,1,0,0,0,1,1
      1739,2024-08-16,09:13:05,   398,     4,    2971766,1,0,1,1,0,0,1,0,1
      1740,2024-08-16,09:13:06,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1741,2024-08-16,09:13:12,   398,     4,    2971766,1,0,1,1,0,0,1,0,1
      1742,2024-08-16,09:13:13,   416,     4,    2971766,1,0,1,1,0,0,0,1,1
      1743,2024-08-16,09:13:45,     0,     4,    2971766,1,0,1,1,0,0,0,1,0
      1744,2024-08-16,09:13:45,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1745,2024-08-16,09:13:49,   416,     4,    2971766,1,0,1,1,0,0,0,1,1
      1746,2024-08-16,09:13:51,   398,     4,    2971766,1,0,1,1,0,0,1,0,1
      1747,2024-08-16,09:14:13,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1748,2024-08-16,09:14:17,   398,     4,    2971766,1,0,1,1,0,0,1,0,1
      1749,2024-08-16,09:14:18,   416,     4,    2971766,1,0,1,1,0,0,0,1,1
      1750,2024-08-16,09:14:21,   417,     4,    2971766,1,0,1,1,0,0,0,1,1
      1751,2024-08-16,09:14:23,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1752,2024-08-16,09:14:23,     0,     4,    2971766,1,0,1,1,0,0,0,1,0
      1753,2024-08-16,09:14:27,   398,     4,    2971766,1,0,1,1,0,0,1,0,1
      1754,2024-08-16,09:14:28,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1755,2024-08-16,09:14:33,   398,     4,    2971766,1,0,1,1,0,0,1,0,1
      1756,2024-08-16,09:14:36,   417,     4,    2971766,1,0,1,1,0,0,0,1,1
      1757,2024-08-16,09:14:46,   399,     4,    2971766,1,0,1,1,0,0,1,0,1
      1758,2024-08-16,09:14:51,   400,     4,    2971766,1,0,1,1,0,0,1,0,1
      1759,2024-08-16,09:14:57,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1760,2024-08-16,09:14:57,     0,     4,    2971766,1,0,1,1,0,0,0,1,0
      1761,2024-08-16,09:15:03,   400,     4,    2971766,1,0,1,1,0,0,1,0,1
      1762,2024-08-16,09:15:04,   417,     4,    2971766,1,0,1,1,0,0,0,1,1
      1763,2024-08-16,09:15:05,   401,     4,    2971766,1,0,1,1,0,0,1,0,1
      1764,2024-08-16,09:15:29,   402,     4,    2971766,1,0,1,1,0,0,1,0,1
      1765,2024-08-16,09:15:34,   418,     4,    2971766,1,0,1,1,0,0,0,1,1
      1766,2024-08-16,09:16:03,   403,     4,    2971766,1,0,1,1,0,0,1,0,1
      1767,2024-08-16,09:16:10,   419,     4,    2971766,1,0,1,1,0,0,0,1,1
      1768,2024-08-16,09:16:22,   404,     4,    2971766,1,0,1,1,0,0,1,0,1
      1769,2024-08-16,09:17:00,   405,     4,    2971766,1,0,1,1,0,0,1,0,1
      1770,2024-08-16,09:17:07,   420,     4,    2971766,1,0,1,1,0,0,0,1,1
      1771,2024-08-16,09:17:34,   406,     4,    2971766,1,0,1,1,0,0,1,0,1
      1772,2024-08-16,09:17:41,   421,     4,    2971766,1,0,1,1,0,0,0,1,1
      1773,2024-08-16,09:18:11,   407,     4,    2971766,1,0,1,1,0,0,1,0,1
      1774,2024-08-16,09:18:16,   422,     4,    2971766,1,0,1,1,0,0,0,1,1
      1775,2024-08-16,09:18:41,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1776,2024-08-16,09:18:41,     0,     4,    2971766,1,0,1,1,0,0,0,1,0
      1777,2024-08-16,09:18:46,   407,     4,    2971766,1,0,1,1,0,0,1,0,1
      1778,2024-08-16,09:18:47,   422,     4,    2971766,1,0,1,1,0,0,0,1,1
      1779,2024-08-16,09:18:48,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1780,2024-08-16,09:18:52,   408,     4,    2971766,1,0,1,1,0,0,1,0,1
      1781,2024-08-16,09:18:53,   422,     4,    2971766,1,0,1,1,0,0,0,1,1
      1782,2024-08-16,09:19:21,     0,     4,    2971766,1,0,1,1,0,0,1,0,0
      1783,2024-08-16,09:19:25,   408,     4,    2971766,1,0,1,1,0,0,1,0,1
      1784,2024-08-16,09:19:26,   422,     4,    2971766,1,0,1,1,0,0,0,1,1
      1785,2024-08-16,09:19:30,   423,     4,    2971766,1,0,1,1,0,0,0,1,1
      1786,2024-08-16,09:20:06,   424,     4,    2971766,1,0,1,1,0,0,0,1,1
